,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
71,33777,2021,1,56,252603.0,213750.0,2.735
72,33778,2021,1,33,202121.0,165000.0,2.735
73,33781,2021,1,54,232920.0,202000.0,2.735
74,33782,2021,1,39,235705.0,219000.0,2.735
75,33785,2021,1,31,577648.0,498900.0,2.735
76,33786,2021,1,7,658000.0,714000.0,2.735
77,33801,2021,1,49,186500.0,145000.0,2.735
78,33803,2021,1,47,209103.0,190000.0,2.735
79,33805,2021,1,31,134603.0,120000.0,2.735
80,33809,2021,1,45,212718.0,195000.0,2.735
81,33810,2021,1,67,202543.0,187800.0,2.735
82,33811,2021,1,35,212549.0,199100.0,2.735
83,33812,2021,1,21,225524.0,218200.0,2.735
84,33813,2021,1,60,316692.0,282450.0,2.735
85,33815,2021,1,14,122657.0,72300.0,2.735
86,33823,2021,1,36,209891.0,226250.0,2.735
87,33825,2021,1,22,141250.0,137500.0,2.735
88,33827,2021,1,5,166000.0,153500.0,2.735
89,33830,2021,1,34,189572.0,162500.0,2.735
90,33834,2021,1,10,216080.0,217850.0,2.735
91,33837,2021,1,97,247234.0,242000.0,2.735
92,33838,2021,1,7,150117.0,156000.0,2.735
93,33839,2021,1,6,168650.0,156450.0,2.735
94,33841,2021,1,6,161183.0,162000.0,2.735
95,33843,2021,1,11,109055.0,130000.0,2.735
96,33844,2021,1,67,180839.0,200000.0,2.735
97,33850,2021,1,21,302209.0,187000.0,2.735
98,33851,2021,1,3,206000.0,233000.0,2.735
99,33852,2021,1,31,175521.0,160000.0,2.735
100,33853,2021,1,22,172259.0,130950.0,2.735
101,33854,2021,1,1,50000.0,50000.0,2.735
102,33857,2021,1,3,146667.0,150000.0,2.735
103,33859,2021,1,21,207671.0,199900.0,2.735
104,33860,2021,1,40,196623.0,203000.0,2.735
105,33865,2021,1,1,73826.0,73826.0,2.735
106,33867,2021,1,6,88917.0,92250.0,2.735
107,33868,2021,1,30,241017.0,215000.0,2.735
108,33870,2021,1,39,128366.0,113000.0,2.735
109,33872,2021,1,26,165102.0,165000.0,2.735
110,33873,2021,1,6,87933.0,76850.0,2.735
111,33875,2021,1,14,229452.0,199500.0,2.735
112,33876,2021,1,10,176083.0,180000.0,2.735
113,33880,2021,1,47,174230.0,160000.0,2.735
114,33569,2021,2,46,252672.0,263500.0,2.81
115,33570,2021,2,48,246492.0,244600.0,2.81
116,33572,2021,2,84,431054.0,317500.0,2.81
117,33573,2021,2,120,199767.0,217250.0,2.81
118,33576,2021,2,15,289698.0,282900.0,2.81
119,33578,2021,2,101,230356.0,217100.0,2.81
120,33579,2021,2,74,260011.0,261000.0,2.81
121,33584,2021,2,43,262370.0,234000.0,2.81
122,33585,2021,2,2,255000.0,255000.0,2.81
123,33592,2021,2,8,326750.0,156000.0,2.81
124,33594,2021,2,49,248075.0,249900.0,2.81
125,33596,2021,2,49,364074.0,345000.0,2.81
126,33597,2021,2,5,197160.0,179900.0,2.81
127,33598,2021,2,44,255098.0,246000.0,2.81
128,33602,2021,2,44,390997.0,357450.0,2.81
129,33603,2021,2,59,277387.0,282500.0,2.81
130,33604,2021,2,99,214653.0,215000.0,2.81
131,33605,2021,2,44,177071.0,167500.0,2.81
132,33606,2021,2,25,693273.0,500000.0,2.81
133,33607,2021,2,55,241212.0,230000.0,2.81
134,33609,2021,2,49,529723.0,425000.0,2.81
135,33610,2021,2,58,171874.0,179900.0,2.81
136,33611,2021,2,75,391579.0,325000.0,2.81
137,33612,2021,2,43,187657.0,165000.0,2.81
138,33613,2021,2,39,351679.0,215000.0,2.81
139,33614,2021,2,60,204060.0,205400.0,2.81
140,33615,2021,2,65,271238.0,207000.0,2.81
141,33616,2021,2,24,356159.0,312500.0,2.81
142,33617,2021,2,58,187710.0,165600.0,2.81
143,33618,2021,2,55,337431.0,297500.0,2.81
144,33619,2021,2,50,164395.0,164450.0,2.81
145,33624,2021,2,69,283930.0,281900.0,2.81
146,33625,2021,2,48,258660.0,276000.0,2.81
147,33626,2021,2,65,375087.0,365000.0,2.81
148,33629,2021,2,67,837062.0,676000.0,2.81
149,33634,2021,2,20,239686.0,234000.0,2.81
150,33635,2021,2,24,290096.0,305500.0,2.81
151,33637,2021,2,20,256535.0,247500.0,2.81
152,33647,2021,2,121,291770.0,275000.0,2.81
153,33701,2021,2,62,684629.0,505000.0,2.81
154,33702,2021,2,65,292463.0,270000.0,2.81
155,33703,2021,2,84,402773.0,302500.0,2.81
156,33704,2021,2,54,712612.0,552000.0,2.81
157,33705,2021,2,47,291480.0,212000.0,2.81
158,33706,2021,2,88,525774.0,442500.0,2.81
159,33707,2021,2,83,298701.0,230000.0,2.81
160,33708,2021,2,92,460417.0,434500.0,2.81
161,33709,2021,2,65,186402.0,164000.0,2.81
162,33710,2021,2,86,282865.0,255000.0,2.81
163,33711,2021,2,57,294804.0,205000.0,2.81
164,33712,2021,2,48,194666.0,154375.0,2.81
165,33713,2021,2,89,267168.0,238500.0,2.81
166,33714,2021,2,44,183849.0,158000.0,2.81
167,33715,2021,2,52,552080.0,355000.0,2.81
168,33716,2021,2,17,218647.0,110000.0,2.81
169,33755,2021,2,51,272506.0,195000.0,2.81
170,33756,2021,2,79,291327.0,215000.0,2.81
171,33759,2021,2,22,257582.0,150500.0,2.81
172,33760,2021,2,33,179685.0,157000.0,2.81
173,33761,2021,2,45,281736.0,220000.0,2.81
174,33762,2021,2,16,226050.0,220000.0,2.81
175,33763,2021,2,65,196540.0,186000.0,2.81
176,33764,2021,2,65,216774.0,188000.0,2.81
177,33765,2021,2,25,274392.0,273000.0,2.81
178,33767,2021,2,57,886954.0,700000.0,2.81
179,33770,2021,2,71,303609.0,247000.0,2.81
180,33771,2021,2,32,172395.0,175875.0,2.81
181,33772,2021,2,49,300366.0,250000.0,2.81
182,33773,2021,2,35,297203.0,215000.0,2.81
183,33774,2021,2,38,302134.0,233750.0,2.81
184,33776,2021,2,26,385046.0,382500.0,2.81
185,33777,2021,2,59,277785.0,204000.0,2.81
186,33778,2021,2,26,268540.0,255000.0,2.81
187,33781,2021,2,52,208860.0,219000.0,2.81
188,33782,2021,2,37,213292.0,225000.0,2.81
189,33785,2021,2,32,708234.0,629500.0,2.81
190,33786,2021,2,6,1079450.0,702000.0,2.81
191,33801,2021,2,37,178634.0,169900.0,2.81
192,33803,2021,2,52,239048.0,213000.0,2.81
193,33805,2021,2,24,163298.0,158429.0,2.81
194,33809,2021,2,42,232912.0,221500.0,2.81
195,33810,2021,2,85,182626.0,185000.0,2.81
196,33811,2021,2,43,212135.0,220000.0,2.81
197,33812,2021,2,28,244402.0,246500.0,2.81
198,33813,2021,2,70,305096.0,257000.0,2.81
199,33815,2021,2,13,145554.0,152000.0,2.81
200,33823,2021,2,48,208874.0,196500.0,2.81
201,33825,2021,2,43,150084.0,131000.0,2.81
202,33827,2021,2,3,155667.0,185000.0,2.81
203,33830,2021,2,57,161888.0,155000.0,2.81
204,33834,2021,2,7,185714.0,143000.0,2.81
205,33837,2021,2,109,244992.0,263000.0,2.81
206,33838,2021,2,4,214725.0,218950.0,2.81
207,33839,2021,2,1,184900.0,184900.0,2.81
208,33841,2021,2,12,113583.0,99000.0,2.81
209,33843,2021,2,18,187561.0,131850.0,2.81
210,33844,2021,2,69,201509.0,223000.0,2.81
211,33850,2021,2,8,149313.0,134950.0,2.81
212,33851,2021,2,3,187568.0,238000.0,2.81
213,33852,2021,2,73,179978.0,160000.0,2.81
214,33853,2021,2,22,136190.0,109500.0,2.81
215,33854,2021,2,2,62000.0,62000.0,2.81
216,33857,2021,2,5,234600.0,168000.0,2.81
217,33859,2021,2,36,184444.0,177800.0,2.81
218,33860,2021,2,44,187898.0,180050.0,2.81
219,33867,2021,2,13,86377.0,80000.0,2.81
220,33868,2021,2,31,159306.0,130000.0,2.81
221,33870,2021,2,34,114932.0,105000.0,2.81
222,33872,2021,2,38,167036.0,152500.0,2.81
223,33873,2021,2,11,152009.0,130000.0,2.81
224,33875,2021,2,28,192436.0,173000.0,2.81
225,33876,2021,2,14,128935.0,129000.0,2.81
226,33880,2021,2,59,170748.0,175000.0,2.81
227,33569,2021,3,31,320146.0,284900.0,3.0825
228,33570,2021,3,35,226538.0,230000.0,3.0825
229,33572,2021,3,62,427948.0,375000.0,3.0825
230,33573,2021,3,82,215959.0,215750.0,3.0825
231,33576,2021,3,18,258530.0,253500.0,3.0825
232,33578,2021,3,81,285460.0,242000.0,3.0825
233,33579,2021,3,63,311431.0,314000.0,3.0825
234,33584,2021,3,27,216921.0,209000.0,3.0825
235,33592,2021,3,6,124621.0,98500.0,3.0825
236,33594,2021,3,37,277305.0,295000.0,3.0825
237,33596,2021,3,27,314247.0,310000.0,3.0825
238,33597,2021,3,2,227500.0,227500.0,3.0825
239,33598,2021,3,37,280643.0,262500.0,3.0825
240,33602,2021,3,36,511490.0,439950.0,3.0825
241,33603,2021,3,36,343959.0,296500.0,3.0825
242,33604,2021,3,76,231814.0,233500.0,3.0825
243,33605,2021,3,21,195220.0,184000.0,3.0825
244,33606,2021,3,36,716930.0,592250.0,3.0825
245,33607,2021,3,23,223907.0,240000.0,3.0825
246,33609,2021,3,34,516920.0,261250.0,3.0825
247,33610,2021,3,39,185520.0,183000.0,3.0825
248,33611,2021,3,69,451446.0,275000.0,3.0825
249,33612,2021,3,34,210798.0,189000.0,3.0825
250,33613,2021,3,20,540546.0,205750.0,3.0825
251,33614,2021,3,26,231851.0,233000.0,3.0825
252,33615,2021,3,39,292996.0,250000.0,3.0825
253,33616,2021,3,26,333698.0,299500.0,3.0825
254,33617,2021,3,48,201059.0,177500.0,3.0825
255,33618,2021,3,39,308873.0,239900.0,3.0825
256,33619,2021,3,30,180887.0,190850.0,3.0825
257,33624,2021,3,43,284102.0,258000.0,3.0825
258,33625,2021,3,33,275676.0,276000.0,3.0825
259,33626,2021,3,40,399086.0,370000.0,3.0825
260,33629,2021,3,62,682067.0,580000.0,3.0825
261,33634,2021,3,22,260964.0,247500.0,3.0825
262,33635,2021,3,21,242640.0,215000.0,3.0825
263,33637,2021,3,14,198954.0,215000.0,3.0825
264,33647,2021,3,78,314470.0,307900.0,3.0825
265,33701,2021,3,37,635969.0,359900.0,3.0825
266,33702,2021,3,57,356233.0,260000.0,3.0825
267,33703,2021,3,77,410931.0,295000.0,3.0825
268,33704,2021,3,51,809693.0,550000.0,3.0825
269,33705,2021,3,58,329118.0,259500.0,3.0825
270,33706,2021,3,83,618144.0,456000.0,3.0825
271,33707,2021,3,67,309081.0,260000.0,3.0825
272,33708,2021,3,69,525962.0,422000.0,3.0825
273,33709,2021,3,56,195316.0,181500.0,3.0825
274,33710,2021,3,51,278271.0,285000.0,3.0825
275,33711,2021,3,56,334551.0,207450.0,3.0825
276,33712,2021,3,25,212668.0,160000.0,3.0825
277,33713,2021,3,63,273802.0,260000.0,3.0825
278,33714,2021,3,22,179432.0,166750.0,3.0825
279,33715,2021,3,52,554937.0,375000.0,3.0825
280,33716,2021,3,15,284053.0,295000.0,3.0825
281,33755,2021,3,39,253946.0,222500.0,3.0825
282,33756,2021,3,63,332533.0,269500.0,3.0825
283,33759,2021,3,21,274233.0,190000.0,3.0825
284,33760,2021,3,25,263308.0,232000.0,3.0825
285,33761,2021,3,30,235693.0,200000.0,3.0825
286,33762,2021,3,15,289054.0,255000.0,3.0825
287,33763,2021,3,40,162701.0,155750.0,3.0825
288,33764,2021,3,50,243382.0,232000.0,3.0825
289,33765,2021,3,9,238111.0,226000.0,3.0825
290,33767,2021,3,55,689260.0,538000.0,3.0825
291,33770,2021,3,37,404409.0,276000.0,3.0825
292,33771,2021,3,29,229069.0,212000.0,3.0825
293,33772,2021,3,42,262019.0,241850.0,3.0825
294,33773,2021,3,33,237812.0,220900.0,3.0825
295,33774,2021,3,45,521051.0,233000.0,3.0825
296,33776,2021,3,15,434393.0,405000.0,3.0825
297,33777,2021,3,38,228199.0,209350.0,3.0825
298,33778,2021,3,21,246239.0,233000.0,3.0825
299,33781,2021,3,45,186451.0,175000.0,3.0825
300,33782,2021,3,45,218639.0,206000.0,3.0825
301,33785,2021,3,37,702861.0,565000.0,3.0825
302,33786,2021,3,6,1236250.0,779250.0,3.0825
303,33801,2021,3,32,122628.0,104500.0,3.0825
304,33803,2021,3,34,251307.0,245500.0,3.0825
305,33805,2021,3,19,138116.0,97000.0,3.0825
306,33809,2021,3,46,222040.0,217250.0,3.0825
307,33810,2021,3,52,235920.0,230000.0,3.0825
308,33811,2021,3,39,236397.0,240000.0,3.0825
309,33812,2021,3,21,274405.0,255000.0,3.0825
310,33813,2021,3,53,330076.0,271800.0,3.0825
311,33815,2021,3,7,125786.0,153000.0,3.0825
312,33823,2021,3,48,307993.0,243950.0,3.0825
313,33825,2021,3,46,148511.0,137500.0,3.0825
314,33827,2021,3,4,272225.0,260000.0,3.0825
315,33830,2021,3,32,184125.0,175000.0,3.0825
316,33834,2021,3,3,283333.0,335000.0,3.0825
317,33837,2021,3,69,254132.0,260000.0,3.0825
318,33838,2021,3,5,149560.0,154900.0,3.0825
319,33839,2021,3,3,224033.0,235000.0,3.0825
320,33841,2021,3,4,132000.0,126500.0,3.0825
321,33843,2021,3,14,160314.0,162000.0,3.0825
322,33844,2021,3,44,172827.0,172500.0,3.0825
323,33850,2021,3,10,233800.0,202750.0,3.0825
324,33851,2021,3,1,219000.0,219000.0,3.0825
325,33852,2021,3,77,184577.0,160000.0,3.0825
326,33853,2021,3,20,152490.0,156200.0,3.0825
327,33854,2021,3,3,47000.0,50000.0,3.0825
328,33857,2021,3,4,165075.0,144400.0,3.0825
329,33859,2021,3,19,199124.0,230000.0,3.0825
330,33860,2021,3,28,169389.0,181500.0,3.0825
331,33867,2021,3,11,91227.0,78000.0,3.0825
332,33868,2021,3,24,197854.0,132450.0,3.0825
333,33870,2021,3,61,147526.0,133500.0,3.0825
334,33872,2021,3,55,169031.0,149900.0,3.0825
335,33873,2021,3,12,169972.0,159900.0,3.0825
336,33875,2021,3,42,170524.0,151750.0,3.0825
337,33876,2021,3,26,156854.0,144750.0,3.0825
338,33880,2021,3,35,205431.0,159000.0,3.0825
339,33852,2021,4,5,128360.0,60000.0,3.0600000000000005
340,33857,2021,4,1,405000.0,405000.0,3.0600000000000005
341,33870,2021,4,2,99950.0,99950.0,3.0600000000000005
342,33872,2021,4,2,110500.0,110500.0,3.0600000000000005
343,33873,2021,4,1,110000.0,110000.0,3.0600000000000005
344,33875,2021,4,3,189633.0,165000.0,3.0600000000000005
345,33876,2021,4,1,92000.0,92000.0,3.0600000000000005
