,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
0,32303,2021,1,64,173753.0,170000.0,2.735
1,32304,2021,1,39,126823.0,113000.0,2.735
2,32305,2021,1,18,101528.0,92550.0,2.735
3,32308,2021,1,32,239500.0,228500.0,2.735
4,32309,2021,1,41,304030.0,259900.0,2.735
5,32310,2021,1,14,161214.0,121750.0,2.735
6,32311,2021,1,24,245823.0,191500.0,2.735
7,32312,2021,1,46,323767.0,290000.0,2.735
8,32317,2021,1,21,290314.0,288500.0,2.735
9,32320,2021,1,3,229167.0,157500.0,2.735
10,32321,2021,1,5,78980.0,50000.0,2.735
11,32322,2021,1,3,176667.0,150000.0,2.735
12,32323,2021,1,1,55000.0,55000.0,2.735
13,32324,2021,1,3,109833.0,46000.0,2.735
14,32327,2021,1,53,196551.0,190000.0,2.735
15,32328,2021,1,14,634286.0,540000.0,2.735
16,32333,2021,1,10,154890.0,126450.0,2.735
17,32340,2021,1,9,222500.0,285000.0,2.735
18,32343,2021,1,4,208350.0,204200.0,2.735
19,32344,2021,1,4,324750.0,365000.0,2.735
20,32346,2021,1,6,318383.0,300750.0,2.735
21,32347,2021,1,11,106833.0,75000.0,2.735
22,32348,2021,1,20,146633.0,90750.0,2.735
23,32350,2021,1,2,397000.0,397000.0,2.735
24,32351,2021,1,7,92643.0,74000.0,2.735
25,32352,2021,1,3,112000.0,75000.0,2.735
26,32355,2021,1,1,290000.0,290000.0,2.735
27,32358,2021,1,4,144750.0,83500.0,2.735
28,32359,2021,1,6,152242.0,160500.0,2.735
29,32401,2021,1,32,180159.0,154500.0,2.735
30,32423,2021,1,1,30000.0,30000.0,2.735
31,32424,2021,1,4,69750.0,72500.0,2.735
32,32425,2021,1,7,108371.0,89000.0,2.735
33,32428,2021,1,11,125636.0,100000.0,2.735
34,32431,2021,1,5,91100.0,95000.0,2.735
35,32432,2021,1,1,62000.0,62000.0,2.735
36,32433,2021,1,22,182326.0,149000.0,2.735
37,32444,2021,1,39,250687.0,239000.0,2.735
38,32446,2021,1,10,178030.0,139750.0,2.735
39,32448,2021,1,8,92813.0,99500.0,2.735
40,32455,2021,1,1,140000.0,140000.0,2.735
41,32456,2021,1,29,348575.0,281000.0,2.735
42,32459,2021,1,235,910739.0,650000.0,2.735
43,32460,2021,1,4,88725.0,63950.0,2.735
44,32502,2021,1,3,151233.0,116000.0,2.735
45,32503,2021,1,39,219149.0,187000.0,2.735
46,32504,2021,1,24,243771.0,219500.0,2.735
47,32505,2021,1,25,89528.0,59000.0,2.735
48,32506,2021,1,35,197044.0,163000.0,2.735
49,32507,2021,1,44,322560.0,283300.0,2.735
50,32514,2021,1,37,186058.0,190000.0,2.735
51,32535,2021,1,4,54800.0,38000.0,2.735
52,32536,2021,1,50,212814.0,230500.0,2.735
53,32539,2021,1,72,229409.0,197400.0,2.735
54,32541,2021,1,127,567288.0,445200.0,2.735
55,32547,2021,1,62,227410.0,226000.0,2.735
56,32548,2021,1,63,386878.0,315000.0,2.735
57,32550,2021,1,210,633979.0,450000.0,2.735
58,32561,2021,1,10,328175.0,301750.0,2.735
59,32563,2021,1,60,371108.0,302500.0,2.735
60,32564,2021,1,1,100000.0,100000.0,2.735
61,32565,2021,1,6,187000.0,169500.0,2.735
62,32566,2021,1,70,293653.0,305000.0,2.735
63,32567,2021,1,4,373000.0,325500.0,2.735
64,32568,2021,1,3,169000.0,173000.0,2.735
65,32569,2021,1,27,221967.0,225000.0,2.735
66,32570,2021,1,47,209636.0,180000.0,2.735
67,32571,2021,1,53,223560.0,215000.0,2.735
68,32577,2021,1,3,224967.0,215000.0,2.735
69,32578,2021,1,63,359027.0,310000.0,2.735
70,32579,2021,1,14,401221.0,242100.0,2.735
71,32580,2021,1,6,413217.0,254500.0,2.735
72,32583,2021,1,41,205598.0,220000.0,2.735
73,32601,2021,1,20,222085.0,230350.0,2.735
74,32603,2021,1,2,327100.0,327100.0,2.735
75,32303,2021,2,71,176486.0,139000.0,2.81
76,32304,2021,2,35,108954.0,100000.0,2.81
77,32305,2021,2,17,138059.0,122000.0,2.81
78,32308,2021,2,24,333046.0,282500.0,2.81
79,32309,2021,2,43,287658.0,275000.0,2.81
80,32310,2021,2,14,72536.0,67500.0,2.81
81,32311,2021,2,38,263453.0,205500.0,2.81
82,32312,2021,2,46,404633.0,349950.0,2.81
83,32317,2021,2,22,291850.0,327450.0,2.81
84,32324,2021,2,2,115000.0,115000.0,2.81
85,32327,2021,2,38,188111.0,170250.0,2.81
86,32331,2021,2,1,38000.0,38000.0,2.81
87,32333,2021,2,7,187857.0,150000.0,2.81
88,32334,2021,2,2,122250.0,122250.0,2.81
