,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
0,33569,2019,1,38,204900.0,198500.0,4.4639999999999995
1,33570,2019,1,42,209510.0,193920.0,4.4639999999999995
2,33572,2019,1,38,286230.0,250000.0,4.4639999999999995
3,33573,2019,1,65,175801.0,180000.0,4.4639999999999995
4,33576,2019,1,14,223475.0,207500.0,4.4639999999999995
5,33578,2019,1,51,190285.0,185000.0,4.4639999999999995
6,33579,2019,1,53,225456.0,220000.0,4.4639999999999995
7,33584,2019,1,31,189026.0,190000.0,4.4639999999999995
8,33585,2019,1,4,67475.0,62450.0,4.4639999999999995
9,33592,2019,1,13,125446.0,115000.0,4.4639999999999995
10,33594,2019,1,57,199836.0,198000.0,4.4639999999999995
11,33596,2019,1,34,223035.0,221122.0,4.4639999999999995
12,33597,2019,1,4,227000.0,104000.0,4.4639999999999995
13,33598,2019,1,20,241595.0,212400.0,4.4639999999999995
14,33602,2019,1,27,366365.0,340000.0,4.4639999999999995
15,33603,2019,1,51,183938.0,168500.0,4.4639999999999995
16,33604,2019,1,75,131602.0,106000.0,4.4639999999999995
17,33605,2019,1,34,103015.0,89500.0,4.4639999999999995
18,33606,2019,1,29,519830.0,485000.0,4.4639999999999995
19,33607,2019,1,25,152513.0,140000.0,4.4639999999999995
20,33609,2019,1,43,485633.0,350000.0,4.4639999999999995
21,33610,2019,1,65,117894.0,109799.0,4.4639999999999995
22,33611,2019,1,50,286246.0,190450.0,4.4639999999999995
23,33612,2019,1,45,126658.0,115000.0,4.4639999999999995
24,33613,2019,1,20,311079.0,206800.0,4.4639999999999995
25,33614,2019,1,39,148563.0,150000.0,4.4639999999999995
26,33615,2019,1,61,191314.0,175400.0,4.4639999999999995
27,33616,2019,1,24,371484.0,265500.0,4.4639999999999995
28,33617,2019,1,45,182158.0,150000.0,4.4639999999999995
29,33618,2019,1,40,258396.0,202000.0,4.4639999999999995
30,33619,2019,1,62,123982.0,110000.0,4.4639999999999995
31,33624,2019,1,48,235861.0,220000.0,4.4639999999999995
32,33625,2019,1,29,228261.0,220000.0,4.4639999999999995
33,33626,2019,1,32,314791.0,338500.0,4.4639999999999995
34,33629,2019,1,35,635513.0,478000.0,4.4639999999999995
35,33634,2019,1,28,184604.0,185000.0,4.4639999999999995
36,33635,2019,1,10,332097.0,223600.0,4.4639999999999995
37,33637,2019,1,20,162836.0,177400.0,4.4639999999999995
38,33647,2019,1,71,278265.0,260000.0,4.4639999999999995
39,33701,2019,1,29,570738.0,325000.0,4.4639999999999995
40,33702,2019,1,60,192694.0,145329.0,4.4639999999999995
41,33703,2019,1,52,375973.0,231000.0,4.4639999999999995
42,33704,2019,1,38,566864.0,452500.0,4.4639999999999995
43,33705,2019,1,50,200850.0,160000.0,4.4639999999999995
44,33706,2019,1,50,310910.0,260000.0,4.4639999999999995
45,33707,2019,1,62,268585.0,209500.0,4.4639999999999995
46,33708,2019,1,44,496237.0,303750.0,4.4639999999999995
47,33709,2019,1,41,155609.0,162500.0,4.4639999999999995
48,33710,2019,1,58,188346.0,153126.0,4.4639999999999995
49,33711,2019,1,42,187187.0,108500.0,4.4639999999999995
50,33712,2019,1,33,124292.0,94000.0,4.4639999999999995
51,33713,2019,1,78,194019.0,172500.0,4.4639999999999995
52,33714,2019,1,35,121189.0,110100.0,4.4639999999999995
53,33715,2019,1,37,499554.0,349100.0,4.4639999999999995
54,33716,2019,1,14,201571.0,232500.0,4.4639999999999995
55,33755,2019,1,41,179217.0,140000.0,4.4639999999999995
56,33756,2019,1,46,523020.0,171150.0,4.4639999999999995
57,33759,2019,1,26,178410.0,137500.0,4.4639999999999995
58,33760,2019,1,24,161580.0,122500.0,4.4639999999999995
59,33761,2019,1,28,273090.0,240000.0,4.4639999999999995
60,33762,2019,1,14,503279.0,382500.0,4.4639999999999995
61,33763,2019,1,46,138466.0,127000.0,4.4639999999999995
62,33764,2019,1,46,181728.0,167500.0,4.4639999999999995
63,33765,2019,1,13,146354.0,146000.0,4.4639999999999995
64,33767,2019,1,39,632792.0,575000.0,4.4639999999999995
65,33770,2019,1,56,188193.0,150500.0,4.4639999999999995
66,33771,2019,1,22,158891.0,161500.0,4.4639999999999995
67,33772,2019,1,23,167544.0,165000.0,4.4639999999999995
68,33773,2019,1,31,166516.0,166000.0,4.4639999999999995
69,33774,2019,1,36,220008.0,161500.0,4.4639999999999995
70,33776,2019,1,24,264254.0,248500.0,4.4639999999999995
71,33777,2019,1,26,211723.0,167700.0,4.4639999999999995
72,33778,2019,1,25,192831.0,145300.0,4.4639999999999995
73,33781,2019,1,48,130748.0,124000.0,4.4639999999999995
74,33782,2019,1,35,186318.0,135000.0,4.4639999999999995
75,33785,2019,1,27,414781.0,399000.0,4.4639999999999995
76,33786,2019,1,9,3261889.0,665000.0,4.4639999999999995
77,33801,2019,1,39,120569.0,110000.0,4.4639999999999995
78,33803,2019,1,45,177151.0,141500.0,4.4639999999999995
79,33805,2019,1,22,112023.0,98400.0,4.4639999999999995
80,33809,2019,1,32,162413.0,155215.0,4.4639999999999995
81,33810,2019,1,46,159020.0,165500.0,4.4639999999999995
82,33811,2019,1,26,179785.0,157500.0,4.4639999999999995
83,33812,2019,1,22,184464.0,167450.0,4.4639999999999995
84,33813,2019,1,48,190927.0,172500.0,4.4639999999999995
85,33815,2019,1,17,101188.0,75000.0,4.4639999999999995
86,33823,2019,1,41,146634.0,130000.0,4.4639999999999995
87,33825,2019,1,32,112729.0,108000.0,4.4639999999999995
88,33830,2019,1,42,128737.0,115000.0,4.4639999999999995
89,33834,2019,1,8,157688.0,128750.0,4.4639999999999995
90,33837,2019,1,51,182030.0,195000.0,4.4639999999999995
91,33838,2019,1,2,160000.0,160000.0,4.4639999999999995
92,33839,2019,1,2,171450.0,171450.0,4.4639999999999995
93,33841,2019,1,3,89467.0,55000.0,4.4639999999999995
94,33843,2019,1,14,59250.0,42000.0,4.4639999999999995
95,33844,2019,1,55,138452.0,142000.0,4.4639999999999995
96,33848,2019,1,1,140000.0,140000.0,4.4639999999999995
97,33849,2019,1,2,163250.0,163250.0,4.4639999999999995
98,33850,2019,1,7,103771.0,80100.0,4.4639999999999995
99,33851,2019,1,2,154050.0,154050.0,4.4639999999999995
100,33852,2019,1,38,132987.0,117500.0,4.4639999999999995
101,33853,2019,1,15,84295.0,65000.0,4.4639999999999995
102,33854,2019,1,2,53500.0,53500.0,4.4639999999999995
103,33857,2019,1,2,238750.0,238750.0,4.4639999999999995
104,33859,2019,1,8,175763.0,151500.0,4.4639999999999995
105,33860,2019,1,34,143785.0,137600.0,4.4639999999999995
106,33865,2019,1,1,55000.0,55000.0,4.4639999999999995
107,33867,2019,1,7,50743.0,50000.0,4.4639999999999995
108,33868,2019,1,24,111483.0,106100.0,4.4639999999999995
109,33870,2019,1,42,124263.0,78000.0,4.4639999999999995
110,33872,2019,1,27,119619.0,112500.0,4.4639999999999995
111,33873,2019,1,13,99823.0,82500.0,4.4639999999999995
112,33875,2019,1,19,159111.0,141500.0,4.4639999999999995
113,33876,2019,1,9,113511.0,115000.0,4.4639999999999995
114,33880,2019,1,48,226009.0,119150.0,4.4639999999999995
115,33569,2019,2,35,217294.0,205000.0,4.37
116,33570,2019,2,18,192094.0,193000.0,4.37
117,33572,2019,2,33,318559.0,275000.0,4.37
118,33573,2019,2,48,161136.0,156000.0,4.37
119,33576,2019,2,9,200789.0,183000.0,4.37
120,33578,2019,2,44,193021.0,183261.0,4.37
121,33579,2019,2,38,199478.0,199000.0,4.37
122,33584,2019,2,20,200561.0,182000.0,4.37
123,33592,2019,2,4,524750.0,158000.0,4.37
124,33594,2019,2,30,258892.0,197000.0,4.37
125,33596,2019,2,29,272757.0,279000.0,4.37
126,33597,2019,2,7,128071.0,140000.0,4.37
127,33598,2019,2,13,253423.0,218000.0,4.37
128,33602,2019,2,26,435477.0,324950.0,4.37
129,33603,2019,2,35,177720.0,172500.0,4.37
130,33604,2019,2,51,167712.0,163000.0,4.37
131,33605,2019,2,15,725107.0,112000.0,4.37
132,33606,2019,2,10,620772.0,357500.0,4.37
133,33607,2019,2,24,178411.0,171500.0,4.37
134,33609,2019,2,21,307067.0,230000.0,4.37
135,33610,2019,2,39,137490.0,135000.0,4.37
136,33611,2019,2,46,262730.0,204375.0,4.37
137,33612,2019,2,36,152456.0,127500.0,4.37
138,33613,2019,2,15,245433.0,175000.0,4.37
139,33614,2019,2,34,155791.0,150000.0,4.37
140,33615,2019,2,34,203264.0,174450.0,4.37
141,33616,2019,2,17,189207.0,157000.0,4.37
142,33617,2019,2,44,152607.0,128000.0,4.37
143,33618,2019,2,23,408443.0,275000.0,4.37
