,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
0,32605,2019,2,30,169770.0,156500.0,4.37
1,32606,2019,2,25,237314.0,230000.0,4.37
2,32607,2019,2,27,202036.0,119000.0,4.37
3,32608,2019,2,49,233290.0,192500.0,4.37
4,32609,2019,2,14,106802.0,112500.0,4.37
5,32615,2019,2,32,179108.0,143000.0,4.37
6,32617,2019,2,3,117633.0,75000.0,4.37
7,32618,2019,2,2,269000.0,269000.0,4.37
8,32619,2019,2,3,86133.0,87500.0,4.37
9,32621,2019,2,2,194500.0,194500.0,4.37
10,32625,2019,2,2,189500.0,189500.0,4.37
11,32626,2019,2,7,99071.0,110000.0,4.37
12,32628,2019,2,4,76482.0,74750.0,4.37
13,32640,2019,2,16,97712.0,59388.0,4.37
14,32641,2019,2,9,63944.0,60000.0,4.37
15,32643,2019,2,10,157346.0,159429.0,4.37
16,32648,2019,2,2,126500.0,126500.0,4.37
17,32653,2019,2,25,196825.0,198000.0,4.37
18,32656,2019,2,14,130797.0,106500.0,4.37
19,32666,2019,2,10,215010.0,157800.0,4.37
20,32668,2019,2,2,207000.0,207000.0,4.37
21,32669,2019,2,33,193012.0,170311.0,4.37
22,32680,2019,2,12,56875.0,50750.0,4.37
23,32686,2019,2,7,242929.0,80000.0,4.37
24,32693,2019,2,10,132020.0,117450.0,4.37
25,32694,2019,2,2,185000.0,185000.0,4.37
26,32696,2019,2,12,80521.0,75500.0,4.37
27,32701,2019,2,27,164900.0,135000.0,4.37
28,32702,2019,2,2,229000.0,229000.0,4.37
29,32703,2019,2,46,188732.0,208450.0,4.37
30,32707,2019,2,51,195247.0,186071.0,4.37
31,32708,2019,2,56,281594.0,275000.0,4.37
32,32709,2019,2,5,107000.0,87000.0,4.37
33,32712,2019,2,50,244460.0,249950.0,4.37
34,32713,2019,2,35,220437.0,235000.0,4.37
35,32714,2019,2,40,183795.0,152500.0,4.37
36,32720,2019,2,49,186014.0,175000.0,4.37
37,32724,2019,2,55,188092.0,200000.0,4.37
38,32725,2019,2,68,173006.0,183000.0,4.37
39,32726,2019,2,20,171340.0,151500.0,4.37
40,32730,2019,2,8,161775.0,182850.0,4.37
41,32732,2019,2,5,253740.0,291500.0,4.37
42,32735,2019,2,6,166983.0,175950.0,4.37
43,32736,2019,2,10,258480.0,267500.0,4.37
44,32738,2019,2,86,165475.0,168500.0,4.37
45,32744,2019,2,7,101271.0,99000.0,4.37
46,32746,2019,2,56,345062.0,301250.0,4.37
47,32750,2019,2,30,258375.0,265000.0,4.37
48,32751,2019,2,34,376903.0,257500.0,4.37
49,32754,2019,2,9,157833.0,120000.0,4.37
50,32757,2019,2,48,256692.0,212500.0,4.37
51,32759,2019,2,5,145100.0,130000.0,4.37
52,32763,2019,2,20,143386.0,157000.0,4.37
53,32764,2019,2,1,105000.0,105000.0,4.37
54,32765,2019,2,65,304032.0,305000.0,4.37
55,32766,2019,2,14,443614.0,325000.0,4.37
56,32771,2019,2,61,243258.0,213000.0,4.37
57,32773,2019,2,31,183844.0,180000.0,4.37
58,32776,2019,2,14,205179.0,168000.0,4.37
59,32778,2019,2,50,159537.0,154500.0,4.37
60,32779,2019,2,51,302878.0,285000.0,4.37
61,32780,2019,2,62,155755.0,147500.0,4.37
62,32784,2019,2,15,142733.0,146000.0,4.37
63,32789,2019,2,46,593778.0,397250.0,4.37
64,32792,2019,2,54,241615.0,219750.0,4.37
65,32796,2019,2,39,115646.0,85200.0,4.37
66,32798,2019,2,4,139750.0,112000.0,4.37
67,32801,2019,2,23,361178.0,350000.0,4.37
68,32803,2019,2,31,387226.0,340000.0,4.37
69,32804,2019,2,32,426244.0,297250.0,4.37
70,32805,2019,2,22,127173.0,106250.0,4.37
71,32806,2019,2,46,308811.0,267500.0,4.37
72,32807,2019,2,50,162425.0,157500.0,4.37
73,32808,2019,2,68,125772.0,118500.0,4.37
74,32809,2019,2,25,184498.0,168000.0,4.37
75,32810,2019,2,33,163210.0,165000.0,4.37
76,32811,2019,2,29,130902.0,118000.0,4.37
77,32812,2019,2,40,216700.0,199950.0,4.37
78,32814,2019,2,10,387100.0,367500.0,4.37
79,32817,2019,2,29,192331.0,200000.0,4.37
80,32818,2019,2,47,170055.0,187800.0,4.37
81,32819,2019,2,36,419956.0,292500.0,4.37
82,32820,2019,2,14,235814.0,247000.0,4.37
83,32821,2019,2,16,177231.0,155750.0,4.37
84,32822,2019,2,43,144401.0,144000.0,4.37
85,32824,2019,2,58,224111.0,232000.0,4.37
86,32825,2019,2,56,201547.0,204600.0,4.37
87,32826,2019,2,20,216088.0,219400.0,4.37
88,32827,2019,2,17,343528.0,313400.0,4.37
89,32828,2019,2,68,276940.0,276250.0,4.37
90,32829,2019,2,19,205574.0,218000.0,4.37
91,32832,2019,2,40,306883.0,305500.0,4.37
92,32833,2019,2,7,223914.0,190000.0,4.37
93,32835,2019,2,61,218645.0,210000.0,4.37
94,32836,2019,2,19,454326.0,400000.0,4.37
95,32837,2019,2,44,229606.0,244750.0,4.37
96,32839,2019,2,32,159714.0,95000.0,4.37
97,32901,2019,2,32,154886.0,154000.0,4.37
98,32903,2019,2,22,371429.0,376500.0,4.37
99,32904,2019,2,26,174088.0,156000.0,4.37
100,32905,2019,2,29,116310.0,112000.0,4.37
101,32907,2019,2,48,160992.0,162500.0,4.37
102,32908,2019,2,24,145633.0,138000.0,4.37
103,32909,2019,2,40,158654.0,161000.0,4.37
104,32920,2019,2,24,221046.0,217500.0,4.37
105,32922,2019,2,19,148416.0,75000.0,4.37
106,32926,2019,2,17,173000.0,193000.0,4.37
107,32605,2019,3,37,240650.0,181277.0,4.265
108,32606,2019,3,19,513116.0,210000.0,4.265
109,32607,2019,3,27,161781.0,125000.0,4.265
110,32608,2019,3,42,224033.0,163500.0,4.265
111,32609,2019,3,20,143619.0,123350.0,4.265
112,32615,2019,3,21,197464.0,199000.0,4.265
113,32617,2019,3,5,229200.0,104000.0,4.265
114,32619,2019,3,2,71500.0,71500.0,4.265
115,32621,2019,3,5,82720.0,65100.0,4.265
116,32625,2019,3,3,171000.0,180000.0,4.265
117,32626,2019,3,10,127548.0,111500.0,4.265
118,32628,2019,3,5,133000.0,115000.0,4.265
119,32640,2019,3,6,98783.0,83050.0,4.265
120,32641,2019,3,11,90509.0,90400.0,4.265
121,32643,2019,3,18,191639.0,187750.0,4.265
122,32648,2019,3,1,55900.0,55900.0,4.265
123,32653,2019,3,21,220364.0,175500.0,4.265
124,32656,2019,3,18,111507.0,77400.0,4.265
125,32664,2019,3,1,105000.0,105000.0,4.265
126,32666,2019,3,3,51600.0,54800.0,4.265
127,32668,2019,3,3,68000.0,37000.0,4.265
128,32669,2019,3,25,219596.0,219900.0,4.265
129,32680,2019,3,7,96286.0,67000.0,4.265
130,32686,2019,3,6,184283.0,113500.0,4.265
131,32692,2019,3,2,104000.0,104000.0,4.265
132,32693,2019,3,6,95933.0,114650.0,4.265
133,32694,2019,3,2,126600.0,126600.0,4.265
