,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
0,33181,2019,1,16,228763.0,151500.0,4.4639999999999995
1,33182,2019,1,10,258710.0,261550.0,4.4639999999999995
2,33183,2019,1,33,245482.0,240000.0,4.4639999999999995
3,33184,2019,1,15,322893.0,270000.0,4.4639999999999995
4,33185,2019,1,29,333407.0,340300.0,4.4639999999999995
5,33186,2019,1,65,294448.0,285000.0,4.4639999999999995
6,33187,2019,1,17,246947.0,188000.0,4.4639999999999995
7,33189,2019,1,26,282485.0,277500.0,4.4639999999999995
8,33190,2019,1,16,201375.0,189600.0,4.4639999999999995
9,33193,2019,1,53,273649.0,273000.0,4.4639999999999995
10,33194,2019,1,3,376667.0,415000.0,4.4639999999999995
11,33196,2019,1,48,276448.0,285000.0,4.4639999999999995
12,33301,2019,1,45,627490.0,435000.0,4.4639999999999995
13,33304,2019,1,48,553311.0,387500.0,4.4639999999999995
14,33305,2019,1,36,561178.0,475000.0,4.4639999999999995
15,33306,2019,1,8,682625.0,280000.0,4.4639999999999995
16,33308,2019,1,89,409381.0,297500.0,4.4639999999999995
17,33309,2019,1,60,183893.0,172000.0,4.4639999999999995
18,33311,2019,1,95,168272.0,142000.0,4.4639999999999995
19,33312,2019,1,54,311035.0,264000.0,4.4639999999999995
20,33313,2019,1,82,236170.0,70850.0,4.4639999999999995
21,33314,2019,1,24,286805.0,189750.0,4.4639999999999995
22,33315,2019,1,22,313332.0,241500.0,4.4639999999999995
23,33316,2019,1,25,943300.0,600000.0,4.4639999999999995
24,33317,2019,1,38,279275.0,296000.0,4.4639999999999995
25,33319,2019,1,108,140738.0,95000.0,4.4639999999999995
26,33321,2019,1,87,181467.0,177500.0,4.4639999999999995
27,33322,2019,1,78,171210.0,130000.0,4.4639999999999995
28,33323,2019,1,31,319058.0,303000.0,4.4639999999999995
29,33324,2019,1,69,332428.0,200550.0,4.4639999999999995
30,33325,2019,1,33,326790.0,299000.0,4.4639999999999995
31,33326,2019,1,38,300112.0,276100.0,4.4639999999999995
32,33327,2019,1,31,541664.0,485000.0,4.4639999999999995
33,33328,2019,1,40,466435.0,394950.0,4.4639999999999995
34,33330,2019,1,17,1050706.0,750000.0,4.4639999999999995
35,33331,2019,1,21,625543.0,450000.0,4.4639999999999995
36,33332,2019,1,15,600037.0,595000.0,4.4639999999999995
37,33334,2019,1,51,280328.0,275000.0,4.4639999999999995
38,33351,2019,1,47,181177.0,165000.0,4.4639999999999995
39,33401,2019,1,59,277133.0,200000.0,4.4639999999999995
40,33403,2019,1,19,213303.0,208000.0,4.4639999999999995
