,zipcode,year,month,total_sales,avg_sale_price,med_sale_price,mortgage_rate
0,33881,2021,2,57,187902.0,185200.0,2.81
1,33884,2021,2,71,230897.0,213500.0,2.81
2,33890,2021,2,4,193750.0,123500.0,2.81
3,33896,2021,2,45,296984.0,290000.0,2.81
4,33897,2021,2,97,227851.0,238000.0,2.81
5,33898,2021,2,49,157655.0,110000.0,2.81
6,33901,2021,2,40,329760.0,257000.0,2.81
7,33903,2021,2,53,197228.0,170500.0,2.81
8,33904,2021,2,151,329335.0,275700.0,2.81
9,33905,2021,2,69,220431.0,189500.0,2.81
10,33907,2021,2,54,182300.0,150500.0,2.81
11,33908,2021,2,219,309231.0,235000.0,2.81
12,33909,2021,2,83,220844.0,218900.0,2.81
13,33912,2021,2,81,365823.0,240000.0,2.81
14,33913,2021,2,170,404244.0,334950.0,2.81
15,33914,2021,2,147,498547.0,399850.0,2.81
16,33916,2021,2,54,203704.0,182000.0,2.81
17,33917,2021,2,108,196198.0,171250.0,2.81
18,33919,2021,2,109,246830.0,190000.0,2.81
19,33920,2021,2,10,280240.0,254250.0,2.81
20,33921,2021,2,11,2084918.0,1425000.0,2.81
21,33922,2021,2,22,300345.0,237000.0,2.81
22,33924,2021,2,20,979311.0,731250.0,2.81
23,33928,2021,2,126,379125.0,320000.0,2.81
24,33931,2021,2,102,580696.0,490000.0,2.81
25,33935,2021,2,18,229143.0,177125.0,2.81
26,33936,2021,2,70,152336.0,141450.0,2.81
27,33945,2021,2,1,1210000.0,1210000.0,2.81
28,33946,2021,2,30,420873.0,375500.0,2.81
29,33947,2021,2,28,290620.0,300500.0,2.81
30,33948,2021,2,61,221538.0,199900.0,2.81
31,33950,2021,2,97,338827.0,260000.0,2.81
32,33952,2021,2,103,214679.0,174000.0,2.81
33,33953,2021,2,37,277489.0,255018.0,2.81
34,33954,2021,2,24,247900.0,240000.0,2.81
35,33955,2021,2,62,283117.0,246250.0,2.81
36,33956,2021,2,32,296388.0,257500.0,2.81
37,33957,2021,2,67,1046270.0,875000.0,2.81
38,33966,2021,2,57,248300.0,209900.0,2.81
39,33967,2021,2,60,302425.0,285450.0,2.81
40,33971,2021,2,34,203387.0,211750.0,2.81
41,33972,2021,2,24,197767.0,196750.0,2.81
42,33973,2021,2,15,236827.0,252000.0,2.81
43,33974,2021,2,19,204216.0,208000.0,2.81
44,33976,2021,2,22,196882.0,202500.0,2.81
45,33980,2021,2,34,243435.0,177500.0,2.81
46,33981,2021,2,59,370507.0,335000.0,2.81
47,33982,2021,2,25,199800.0,172900.0,2.81
48,33983,2021,2,52,252459.0,252500.0,2.81
49,33990,2021,2,59,283817.0,262000.0,2.81
50,33991,2021,2,70,327687.0,300000.0,2.81
51,33993,2021,2,79,308884.0,269900.0,2.81
52,34101,2021,2,1,545000.0,545000.0,2.81
53,34102,2021,2,92,3795560.0,1579000.0,2.81
54,34103,2021,2,82,1518558.0,1195000.0,2.81
55,34104,2021,2,102,279592.0,234500.0,2.81
56,34105,2021,2,83,591852.0,293000.0,2.81
57,34108,2021,2,134,1174044.0,631950.0,2.81
58,34109,2021,2,102,535808.0,442750.0,2.81
59,34110,2021,2,132,681679.0,379500.0,2.81
60,34112,2021,2,139,274413.0,235000.0,2.81
61,34113,2021,2,136,442147.0,319250.0,2.81
62,34114,2021,2,120,379795.0,356250.0,2.81
63,34116,2021,2,22,324459.0,317500.0,2.81
